GO_id,term,namespace,n_annotated,n_background,mean_c_ann,mean_c_all,rank_biserial,U_stat,p_two,direction,p_fdr,neg_log10_fdr,neg_log10_p
GO:0005576,extracellular region,cellular_component,68,6011,0.8681902202941175,0.7859632289632339,0.38467401094713494,279790.0,4.6924050207845567e-08,high_c,7.368813810417229e-07,6.1326024167612285,7.3286045091949745
GO:0006457,protein folding,biological_process,136,6011,0.8600336833088233,0.7859632289632339,0.25821526908635795,502657.0,2.5241781693459535e-07,high_c,3.822326942152444e-06,5.417672168379901,6.597879993630414
GO:0022625,cytosolic large ribosomal subunit,cellular_component,75,6011,0.8765643856000003,0.7859632289632339,0.33473495058400715,297112.0,6.064444683581056e-07,high_c,8.866636364959888e-06,5.052241102286325,6.217208960980101
GO:0016020,membrane,cellular_component,2038,6011,0.8107273922620215,0.7859632289632339,0.07641867196313101,4357867.0,1.188872830543847e-06,high_c,1.6802736005019703e-05,4.7746199959445645,5.924864597817635
GO:0006810,transport,biological_process,1207,6011,0.8188310273487988,0.7859632289632339,0.08988660374846424,3159814.5,1.3311631108840344e-06,high_c,1.8206876097252597e-05,4.73976456327197,5.875768726030429
GO:0005832,chaperonin-containing T-complex,cellular_component,8,6011,0.9710409474999999,0.7859632289632339,0.9533983008495752,46905.0,3.0551120813960314e-06,high_c,4.048023507849742e-05,4.392756974108035,5.514972852380861
GO:0008643,carbohydrate transport,biological_process,36,6011,0.8870044316666665,0.7859632289632339,0.44914923291492337,155856.0,3.267245418953234e-06,high_c,4.1979153261702157e-05,4.376966325579226,5.485818242294071
GO:0051082,unfolded protein binding,molecular_function,81,6011,0.8631721496296297,0.7859632289632339,0.2976786792413548,311657.0,4.054581795367865e-06,high_c,5.056302003635219e-05,4.296166994338946,5.392053933889423
GO:0005198,structural molecule activity,molecular_function,359,6011,0.8360753511142061,0.7859632289632339,0.14209479426022198,1158694.0,6.142238987716864e-06,high_c,7.440883802262715e-05,4.128375477404408,5.211673289646865
GO:0009311,oligosaccharide metabolic process,biological_process,24,6011,0.8903808841666665,0.7859632289632339,0.5002644618896499,107785.0,2.275461565224684e-05,high_c,0.00026799880657090726,3.571867139929508,4.642930495754953
GO:0003723,RNA binding,molecular_function,556,6011,0.82174001,0.7859632289632339,0.10823942129522779,1680634.0,2.54408552610357e-05,high_c,0.0002915384494778145,3.535304160305082,4.594468292830819
GO:0006979,response to oxidative stress,biological_process,123,6011,0.8402881549593495,0.7859632289632339,0.2194100167903852,441563.0,3.032514746843116e-05,high_c,0.0003383648033319687,3.470614818545807,4.518197078521729
GO:0101031,protein folding chaperone complex,cellular_component,10,6011,0.9437814550000001,0.7859632289632339,0.7563739376770537,52700.0,3.48902411458184e-05,high_c,0.0003793195447647949,3.4209947793251128,4.457296028891346
GO:0006412,translation,biological_process,260,6011,0.835886311423077,0.7859632289632339,0.14612308227331705,856876.0,6.56816273559145e-05,high_c,0.0006962252499726938,3.157250230225881,4.182556095490651
GO:0015934,large ribosomal subunit,cellular_component,123,6011,0.8522737297560977,0.7859632289632339,0.20498354100388827,436339.0,9.748812295987111e-05,high_c,0.0010081698569508622,2.9964662915790905,4.011048291452088
